id,date,store_nbr,family,sales,onpromotion,city,state,type_x,cluster,transactions,dcoilwtico,type_y,locale,locale_name,description,transferred,year,month,day,dayofweek,is_weekend
2066904,2016-03-08,52,HOME AND KITCHEN I,0.0,0,Manta,Manabi,A,11,0.0,36.67,,,,,,2016,3,8,1,False
2166963,2016-05-04,10,HOME CARE,216.0,2,Quito,Pichincha,C,15,984.0,43.77,Event,National,Ecuador,Terremoto Manabi+18,False,2016,5,4,2,False
2219259,2016-06-02,28,DELI,355.605,4,Guayaquil,Guayas,E,10,1207.0,49.14,,,,,,2016,6,2,3,False
806482,2014-03-30,37,POULTRY,317.375,0,Cuenca,Azuay,D,2,1330.0,101.73,,,,,,2014,3,30,6,True
1364725,2015-02-07,50,EGGS,184.0,1,Ambato,Tungurahua,A,14,3202.0,51.66,,,,,,2015,2,7,5,True
1935512,2015-12-26,16,PREPARED FOODS,36.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,945.0,37.62,Additional,National,Ecuador,Navidad+1,False,2015,12,26,5,True
2754149,2017-03-30,36,BEAUTY,0.0,0,Libertad,Guayas,E,10,1073.0,50.3,,,,,,2017,3,30,3,False
2820158,2017-05-06,38,FROZEN FOODS,171.64,2,Loja,Loja,D,4,1947.0,46.23,,,,,,2017,5,6,5,True
1664636,2015-07-26,16,HOME APPLIANCES,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,935.0,47.98,,,,,,2015,7,26,6,True
2762768,2017-04-04,28,DAIRY,916.0,9,Guayaquil,Guayas,E,10,1493.0,50.99,,,,,,2017,4,4,1,False
1491099,2015-04-19,46,PLAYERS AND ELECTRONICS,0.0,0,Quito,Pichincha,A,14,4792.0,55.71,,,,,,2015,4,19,6,True
1385796,2015-02-19,41,PLAYERS AND ELECTRONICS,0.0,0,Machala,El Oro,D,4,951.0,51.12,,,,,,2015,2,19,3,False
1509850,2015-04-30,23,BABY CARE,0.0,0,Ambato,Tungurahua,D,9,968.0,59.62,,,,,,2015,4,30,3,False
2513956,2016-11-14,46,HOME AND KITCHEN II,54.0,1,Quito,Pichincha,A,14,2934.0,43.29,,,,,,2016,11,14,0,False
2638426,2017-01-24,39,EGGS,275.0,2,Cuenca,Azuay,B,6,1311.0,52.38,,,,,,2017,1,24,1,False
616632,2013-12-13,10,PLAYERS AND ELECTRONICS,0.0,0,Quito,Pichincha,C,15,960.0,96.27,,,,,,2013,12,13,4,False
2509540,2016-11-12,22,"LIQUOR,WINE,BEER",42.0,2,Puyo,Pastaza,C,7,719.0,43.39,Work Day,National,Ecuador,Recupero Puente Dia de Difuntos,False,2016,11,12,5,True
2552513,2016-12-06,28,PREPARED FOODS,69.121,0,Guayaquil,Guayas,E,10,1328.0,50.95,Holiday,Local,Quito,Fundacion de Quito,False,2016,12,6,1,False
2916396,2017-06-29,38,LINGERIE,7.0,0,Loja,Loja,D,4,1210.0,44.88,,,,,,2017,6,29,3,False
97519,2013-02-24,45,BOOKS,0.0,0,Quito,Pichincha,A,11,4404.0,93.12,,,,,,2013,2,24,6,True
2931580,2017-07-08,14,PERSONAL CARE,343.0,5,Riobamba,Chimborazo,C,7,1521.0,44.25,,,,,,2017,7,8,5,True
1294854,2014-12-30,40,AUTOMOTIVE,12.0,0,Machala,El Oro,C,3,1834.0,54.14,,,,,,2014,12,30,1,False
2943561,2017-07-14,5,PLAYERS AND ELECTRONICS,6.0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1301.0,46.53,,,,,,2017,7,14,4,False
1028019,2014-08-01,53,BEVERAGES,634.0,0,Manta,Manabi,D,13,791.0,97.86,,,,,,2014,8,1,4,False
1144005,2014-10-05,8,PLAYERS AND ELECTRONICS,27.0,0,Quito,Pichincha,D,8,2813.0,89.76,,,,,,2014,10,5,6,True
2319968,2016-07-28,53,BEAUTY,3.0,1,Manta,Manabi,D,13,1150.0,41.13,,,,,,2016,7,28,3,False
2931341,2017-07-07,8,HOME APPLIANCES,2.0,0,Quito,Pichincha,D,8,2904.0,44.25,,,,,,2017,7,7,4,False
605181,2013-12-06,39,PLAYERS AND ELECTRONICS,0.0,0,Cuenca,Azuay,B,6,1375.0,97.48,Holiday,Local,Quito,Fundacion de Quito,False,2013,12,6,4,False
546897,2013-11-03,53,LINGERIE,0.0,0,Manta,Manabi,D,13,0.0,94.56,Holiday,National,Ecuador,Independencia de Cuenca,False,2013,11,3,6,True
2658260,2017-02-04,45,FROZEN FOODS,555.74,0,Quito,Pichincha,A,11,4829.0,53.81,,,,,,2017,2,4,5,True
218082,2013-05-03,28,HOME CARE,0.0,0,Guayaquil,Guayas,E,10,852.0,95.25,,,,,,2013,5,3,4,False
2820368,2017-05-06,43,MAGAZINES,3.0,0,Esmeraldas,Esmeraldas,E,10,1536.0,46.23,,,,,,2017,5,6,5,True
2703764,2017-03-02,22,DAIRY,397.0,24,Puyo,Pastaza,C,7,802.0,52.63,Holiday,Local,Manta,Fundacion de Manta,False,2017,3,2,3,False
724324,2014-02-12,32,CLEANING,306.0,0,Guayaquil,Guayas,C,3,528.0,100.38,,,,,,2014,2,12,2,False
2132904,2016-04-14,54,HOME AND KITCHEN I,4.0,0,El Carmen,Manabi,C,3,720.0,41.45,Holiday,Local,Libertad,Cantonizacion de Libertad,False,2016,4,14,3,False
854466,2014-04-26,33,PRODUCE,0.0,0,Quevedo,Los Rios,C,3,1233.0,100.85,,,,,,2014,4,26,5,True
1154917,2014-10-12,14,HOME AND KITCHEN II,3.0,0,Riobamba,Chimborazo,C,7,1142.0,85.87,,,,,,2014,10,12,6,True
1428160,2015-03-15,30,LADIESWEAR,0.0,0,Guayaquil,Guayas,C,3,578.0,44.88,,,,,,2015,3,15,6,True
2389517,2016-09-05,54,LAWN AND GARDEN,0.0,0,El Carmen,Manabi,C,3,913.0,44.39,,,,,,2016,9,5,0,False
150078,2013-03-26,2,PLAYERS AND ELECTRONICS,0.0,0,Quito,Pichincha,D,13,1711.0,95.99,,,,,,2013,3,26,1,False
844603,2014-04-20,8,BABY CARE,0.0,0,Quito,Pichincha,D,8,2740.0,104.33,,,,,,2014,4,20,6,True
930762,2014-06-08,24,PRODUCE,0.0,0,Guayaquil,Guayas,D,1,0.0,103.32,,,,,,2014,6,8,6,True
2713804,2017-03-07,53,HOME AND KITCHEN II,22.0,1,Manta,Manabi,D,13,989.0,52.68,,,,,,2017,3,7,1,False
2620319,2017-01-14,30,LAWN AND GARDEN,0.0,0,Guayaquil,Guayas,C,3,704.0,52.36,,,,,,2017,1,14,5,True
2788505,2017-04-18,5,BREAD/BAKERY,345.216,5,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1241.0,52.46,,,,,,2017,4,18,1,False
517791,2013-10-18,37,LINGERIE,1.0,0,Cuenca,Azuay,D,2,1477.0,100.87,,,,,,2013,10,18,4,False
878593,2014-05-10,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,6,2999.0,100.32,Additional,National,Ecuador,Dia de la Madre-1,False,2014,5,10,5,True
1596104,2015-06-17,42,PET SUPPLIES,0.0,0,Cuenca,Azuay,D,2,0.0,59.89,,,,,,2015,6,17,2,False
2925572,2017-07-04,45,MAGAZINES,9.0,0,Quito,Pichincha,A,11,3742.0,46.02,,,,,,2017,7,4,1,False
1974460,2016-01-17,1,BOOKS,0.0,0,Quito,Pichincha,D,13,513.0,29.45,,,,,,2016,1,17,6,True
335682,2013-07-08,28,CELEBRATION,0.0,0,Guayaquil,Guayas,E,10,1006.0,103.03,,,,,,2013,7,8,0,False
1323187,2015-01-15,35,LADIESWEAR,0.0,0,Playas,Guayas,C,3,611.0,46.37,,,,,,2015,1,15,3,False
622229,2013-12-16,18,HARDWARE,0.0,0,Quito,Pichincha,B,16,1658.0,97.18,,,,,,2013,12,16,0,False
2737052,2017-03-20,6,SEAFOOD,51.46,1,Quito,Pichincha,D,13,1729.0,47.79,,,,,,2017,3,20,0,False
2519018,2016-11-17,38,PREPARED FOODS,102.775,2,Loja,Loja,D,4,1179.0,45.37,,,,,,2016,11,17,3,False
1880693,2015-11-24,28,MAGAZINES,1.0,0,Guayaquil,Guayas,E,10,1039.0,40.89,,,,,,2015,11,24,1,False
2273078,2016-07-02,38,BREAD/BAKERY,787.822,3,Loja,Loja,D,4,2014.0,49.02,,,,,,2016,7,2,5,True
2656238,2017-02-03,39,BEAUTY,2.0,0,Cuenca,Azuay,B,6,1401.0,53.81,,,,,,2017,2,3,4,False
1024569,2014-07-30,7,HOME CARE,210.0,1,Quito,Pichincha,D,8,1829.0,104.29,,,,,,2014,7,30,2,False
2115221,2016-04-04,9,LAWN AND GARDEN,2.0,0,Quito,Pichincha,B,6,2174.0,34.3,,,,,,2016,4,4,0,False
936480,2014-06-11,35,CELEBRATION,0.0,0,Playas,Guayas,C,3,491.0,105.04,,,,,,2014,6,11,2,False
1552723,2015-05-24,26,CLEANING,748.0,5,Guayaquil,Guayas,D,10,690.0,58.88,Holiday,National,Ecuador,Batalla de Pichincha,False,2015,5,24,6,True
130631,2013-03-15,24,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,D,1,2728.0,93.49,,,,,,2013,3,15,4,False
1326078,2015-01-17,17,CELEBRATION,0.0,0,Quito,Pichincha,C,12,1407.0,48.49,,,,,,2015,1,17,5,True
1261534,2014-12-10,6,EGGS,165.0,0,Quito,Pichincha,D,13,1846.0,60.99,,,,,,2014,12,10,2,False
2425168,2016-09-25,54,SCHOOL AND OFFICE SUPPLIES,0.0,0,El Carmen,Manabi,C,3,1045.0,44.36,,,,,,2016,9,25,6,True
2232175,2016-06-09,4,"LIQUOR,WINE,BEER",27.0,1,Quito,Pichincha,D,9,1194.0,50.52,,,,,,2016,6,9,3,False
2567644,2016-12-14,52,GROCERY II,0.0,0,Manta,Manabi,A,11,0.0,51.01,,,,,,2016,12,14,2,False
1358177,2015-02-04,17,PREPARED FOODS,68.0,0,Quito,Pichincha,C,12,1257.0,48.45,,,,,,2015,2,4,2,False
2905219,2017-06-23,24,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guayaquil,Guayas,D,1,2284.0,42.86,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,2017,6,23,4,False
2256712,2016-06-23,29,CLEANING,660.0,18,Guayaquil,Guayas,E,10,999.0,49.34,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,2016,6,23,3,False
519330,2013-10-19,30,DELI,70.0,0,Guayaquil,Guayas,C,3,721.0,100.87,,,,,,2013,10,19,5,True
2995935,2017-08-13,2,PRODUCE,2476.7031,8,Quito,Pichincha,D,13,1658.0,48.81,,,,,,2017,8,13,6,True
1851355,2015-11-07,54,"LIQUOR,WINE,BEER",26.0,0,El Carmen,Manabi,C,3,925.0,44.32,Holiday,Regional,Santa Elena,Provincializacion Santa Elena,False,2015,11,7,5,True
1124690,2014-09-25,16,HOME APPLIANCES,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,874.0,93.59,,,,,,2014,9,25,3,False
2046152,2016-02-26,20,LAWN AND GARDEN,3.0,0,Quito,Pichincha,B,6,1149.0,31.65,,,,,,2016,2,26,4,False
2858042,2017-05-27,50,FROZEN FOODS,270.902,4,Ambato,Tungurahua,A,14,3254.0,49.58,,,,,,2017,5,27,5,True
1984834,2016-01-22,5,HOME AND KITCHEN II,21.0,1,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1285.0,32.07,,,,,,2016,1,22,4,False
2712133,2017-03-06,7,POULTRY,642.998,0,Quito,Pichincha,D,8,1907.0,53.19,,,,,,2017,3,6,0,False
1127770,2014-09-26,51,POULTRY,1016.932,31,Guayaquil,Guayas,A,17,1636.0,95.55,,,,,,2014,9,26,4,False
1047090,2014-08-12,39,AUTOMOTIVE,13.0,0,Cuenca,Azuay,B,6,1352.0,97.36,,,,,,2014,8,12,1,False
26978,2013-01-16,16,HOME APPLIANCES,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,782.0,94.28,,,,,,2013,1,16,2,False
710945,2014-02-04,7,PET SUPPLIES,0.0,0,Quito,Pichincha,D,8,1762.0,97.24,,,,,,2014,2,4,1,False
601272,2013-12-04,3,GROCERY I,7009.0,0,Quito,Pichincha,D,8,3380.0,96.97,,,,,,2013,12,4,2,False
148085,2013-03-25,14,HARDWARE,0.0,0,Riobamba,Chimborazo,C,7,1697.0,94.55,,,,,,2013,3,25,0,False
825110,2014-04-10,10,FROZEN FOODS,12.356,0,Quito,Pichincha,C,15,1042.0,103.37,,,,,,2014,4,10,3,False
524439,2013-10-22,24,BEVERAGES,1452.0,0,Guayaquil,Guayas,D,1,2136.0,97.63,,,,,,2013,10,22,1,False
2174106,2016-05-08,11,AUTOMOTIVE,9.0,0,Cayambe,Pichincha,B,6,3002.0,44.58,Event,National,Ecuador,Terremoto Manabi+22,False,2016,5,8,6,True
846206,2014-04-21,51,LAWN AND GARDEN,16.0,0,Guayaquil,Guayas,A,17,1654.0,104.35,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,2014,4,21,0,False
1260464,2014-12-10,25,PREPARED FOODS,37.836,1,Salinas,Santa Elena,D,1,812.0,60.99,,,,,,2014,12,10,2,False
158643,2013-03-31,10,GROCERY I,2871.0,0,Quito,Pichincha,C,15,1048.0,97.24,,,,,,2013,3,31,6,True
1336747,2015-01-23,16,HOME AND KITCHEN II,7.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,771.0,45.26,,,,,,2015,1,23,4,False
2699544,2017-02-27,53,GROCERY I,2658.0,62,Manta,Manabi,D,13,1160.0,54.04,Holiday,National,Ecuador,Carnaval,False,2017,2,27,0,False
1029527,2014-08-02,45,PET SUPPLIES,0.0,0,Quito,Pichincha,A,11,4692.0,97.86,,,,,,2014,8,2,5,True
1141717,2014-10-04,43,HOME AND KITCHEN II,11.0,0,Esmeraldas,Esmeraldas,E,10,1473.0,89.76,,,,,,2014,10,4,5,True
1909261,2015-12-10,3,GROCERY II,65.0,0,Quito,Pichincha,D,8,3172.0,36.76,,,,,,2015,12,10,3,False
233366,2013-05-11,7,MAGAZINES,0.0,0,Quito,Pichincha,D,8,2105.0,95.81,Additional,National,Ecuador,Dia de la Madre-1,False,2013,5,11,5,True
37938,2013-01-22,23,LINGERIE,5.0,0,Ambato,Tungurahua,D,9,1085.0,96.09,,,,,,2013,1,22,1,False
2078652,2016-03-15,32,HOME AND KITCHEN I,14.0,0,Guayaquil,Guayas,C,3,600.0,36.32,,,,,,2016,3,15,1,False
1116630,2014-09-20,4,DELI,280.267,0,Quito,Pichincha,D,9,1783.0,92.43,,,,,,2014,9,20,5,True
961388,2014-06-25,33,SEAFOOD,0.0,0,Quevedo,Los Rios,C,3,875.0,107.04,Holiday,Local,Latacunga,Cantonizacion de Latacunga,False,2014,6,25,2,False
1998781,2016-01-30,41,BOOKS,0.0,0,Machala,El Oro,D,4,1175.0,33.66,,,,,,2016,1,30,5,True
2774536,2017-04-10,8,POULTRY,423.1,0,Quito,Pichincha,D,8,2537.0,53.06,,,,,,2017,4,10,0,False
696739,2014-01-27,9,EGGS,140.0,0,Quito,Pichincha,B,6,1801.0,95.82,,,,,,2014,1,27,0,False
2513240,2016-11-14,26,PET SUPPLIES,1.0,0,Guayaquil,Guayas,D,10,527.0,43.29,,,,,,2016,11,14,0,False
2239953,2016-06-13,9,GROCERY I,6063.872,58,Quito,Pichincha,B,6,1718.0,48.89,,,,,,2016,6,13,0,False
2743099,2017-03-24,26,CLEANING,797.0,8,Guayaquil,Guayas,D,10,599.0,47.3,,,,,,2017,3,24,4,False
2851243,2017-05-24,10,EGGS,62.0,1,Quito,Pichincha,C,15,801.0,50.99,Holiday,National,Ecuador,Batalla de Pichincha,True,2017,5,24,2,False
1287502,2014-12-26,34,CLEANING,1221.0,0,Guayaquil,Guayas,B,6,2786.0,54.59,Bridge,National,Ecuador,Puente Navidad,False,2014,12,26,4,False
959670,2014-06-24,35,PRODUCE,0.0,0,Playas,Guayas,C,3,631.0,106.64,,,,,,2014,6,24,1,False
1091145,2014-09-06,25,AUTOMOTIVE,3.0,0,Salinas,Santa Elena,D,1,1005.0,93.32,,,,,,2014,9,6,5,True
1767127,2015-09-21,41,EGGS,122.0,0,Machala,El Oro,D,4,964.0,46.67,,,,,,2015,9,21,0,False
1371642,2015-02-11,44,PRODUCE,8.0,1,Quito,Pichincha,A,5,4176.0,48.8,,,,,,2015,2,11,2,False
2870970,2017-06-04,14,BEVERAGES,1533.0,21,Riobamba,Chimborazo,C,7,1070.0,47.68,,,,,,2017,6,4,6,True
1609968,2015-06-25,31,PRODUCE,1072.946,0,Babahoyo,Los Rios,B,10,1322.0,59.59,Holiday,Local,Latacunga,Cantonizacion de Latacunga,False,2015,6,25,3,False
352511,2013-07-17,5,BREAD/BAKERY,338.26,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1501.0,106.39,,,,,,2013,7,17,2,False
1349689,2015-01-30,29,"LIQUOR,WINE,BEER",0.0,0,Guayaquil,Guayas,E,10,0.0,47.79,,,,,,2015,1,30,4,False
2862712,2017-05-30,31,POULTRY,144.866,0,Babahoyo,Los Rios,B,10,1410.0,49.63,,,,,,2017,5,30,1,False
2038127,2016-02-21,45,HARDWARE,2.0,0,Quito,Pichincha,A,11,4404.0,29.59,,,,,,2016,2,21,6,True
1071949,2014-08-26,36,EGGS,127.0,1,Libertad,Guayas,E,10,1133.0,95.78,,,,,,2014,8,26,1,False
1591696,2015-06-15,2,CLEANING,849.0,1,Quito,Pichincha,D,13,1838.0,59.53,,,,,,2015,6,15,0,False
1381821,2015-02-17,30,GROCERY I,1703.0,0,Guayaquil,Guayas,C,3,638.0,53.56,Holiday,National,Ecuador,Carnaval,False,2015,2,17,1,False
807847,2014-03-31,26,CLEANING,503.0,0,Guayaquil,Guayas,D,10,683.0,101.57,,,,,,2014,3,31,0,False
1110484,2014-09-17,18,BABY CARE,0.0,0,Quito,Pichincha,B,16,1573.0,94.33,,,,,,2014,9,17,2,False
2785518,2017-04-17,16,LINGERIE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,632.0,52.62,,,,,,2017,4,17,0,False
1458622,2015-04-01,35,"LIQUOR,WINE,BEER",44.0,2,Playas,Guayas,C,3,827.0,50.12,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,2015,4,1,2,False
689699,2014-01-24,10,SEAFOOD,3.0,0,Quito,Pichincha,C,15,839.0,96.66,,,,,,2014,1,24,4,False
1597012,2015-06-18,19,EGGS,22.0,0,Guaranda,Bolivar,C,15,1109.0,60.41,,,,,,2015,6,18,3,False
2000907,2016-01-31,50,HOME CARE,730.0,0,Ambato,Tungurahua,A,14,2835.0,33.66,,,,,,2016,1,31,6,True
995671,2014-07-14,45,POULTRY,1294.856,0,Quito,Pichincha,A,11,3505.0,101.73,,,,,,2014,7,14,0,False
606926,2013-12-07,38,MAGAZINES,0.0,0,Loja,Loja,D,4,2577.0,97.48,,,,,,2013,12,7,5,True
2885994,2017-06-12,35,GROCERY I,1880.0,55,Playas,Guayas,C,3,682.0,46.1,,,,,,2017,6,12,0,False
2723919,2017-03-13,38,AUTOMOTIVE,4.0,0,Loja,Loja,D,4,1332.0,47.95,,,,,,2017,3,13,0,False
2019483,2016-02-11,22,HOME AND KITCHEN I,24.0,0,Puyo,Pastaza,C,7,638.0,26.19,,,,,,2016,2,11,3,False
892874,2014-05-18,11,PET SUPPLIES,0.0,0,Cayambe,Pichincha,B,6,2840.0,102.31,,,,,,2014,5,18,6,True
1504921,2015-04-27,34,"LIQUOR,WINE,BEER",23.0,0,Guayaquil,Guayas,B,6,2223.0,55.56,,,,,,2015,4,27,0,False
2714330,2017-03-08,19,HARDWARE,1.0,0,Guaranda,Bolivar,C,15,1085.0,49.83,,,,,,2017,3,8,2,False
1315370,2015-01-11,16,MAGAZINES,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1200.0,48.35,,,,,,2015,1,11,6,True
2181768,2016-05-12,26,CELEBRATION,13.0,0,Guayaquil,Guayas,D,10,448.0,46.64,Event,National,Ecuador,Terremoto Manabi+26,False,2016,5,12,3,False
852237,2014-04-25,21,GROCERY I,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,100.85,,,,,,2014,4,25,4,False
2289047,2016-07-11,36,BEAUTY,0.0,0,Libertad,Guayas,E,10,1014.0,44.73,,,,,,2016,7,11,0,False
2456005,2016-10-13,20,GROCERY II,12.0,0,Quito,Pichincha,B,6,1406.0,50.47,,,,,,2016,10,13,3,False
2616672,2017-01-12,29,BEVERAGES,2232.0,40,Guayaquil,Guayas,E,10,1053.0,53.01,,,,,,2017,1,12,3,False
70467,2013-02-09,36,GROCERY I,0.0,0,Libertad,Guayas,E,10,0.0,95.71,,,,,,2013,2,9,5,True
2058709,2016-03-04,23,BOOKS,0.0,0,Ambato,Tungurahua,D,9,1071.0,35.91,,,,,,2016,3,4,4,False
2094126,2016-03-24,17,GROCERY I,5486.0,4,Quito,Pichincha,C,12,1892.0,38.14,,,,,,2016,3,24,3,False
2570054,2016-12-16,20,HARDWARE,0.0,0,Quito,Pichincha,B,6,1452.0,51.93,,,,,,2016,12,16,4,False
1314674,2015-01-10,46,LAWN AND GARDEN,12.0,0,Quito,Pichincha,A,14,4433.0,48.35,Work Day,National,Ecuador,Recupero Puente Primer dia del ano,False,2015,1,10,5,True
2410573,2016-09-17,45,"LIQUOR,WINE,BEER",361.0,7,Quito,Pichincha,A,11,4397.0,43.04,,,,,,2016,9,17,5,True
1306513,2015-01-06,18,EGGS,325.0,1,Quito,Pichincha,B,16,1502.0,47.98,,,,,,2015,1,6,1,False
2762422,2017-04-04,18,PERSONAL CARE,252.0,13,Quito,Pichincha,B,16,1559.0,50.99,,,,,,2017,4,4,1,False
1179925,2014-10-26,16,EGGS,270.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1141.0,81.27,,,,,,2014,10,26,6,True
617104,2013-12-13,24,BOOKS,0.0,0,Guayaquil,Guayas,D,1,2691.0,96.27,,,,,,2013,12,13,4,False
2264664,2016-06-27,51,CELEBRATION,13.0,2,Guayaquil,Guayas,A,17,1426.0,45.8,,,,,,2016,6,27,0,False
1063491,2014-08-21,49,AUTOMOTIVE,8.0,0,Quito,Pichincha,A,11,2217.0,93.97,,,,,,2014,8,21,3,False
193843,2013-04-19,48,BABY CARE,0.0,0,Quito,Pichincha,A,14,2510.0,88.04,,,,,,2013,4,19,4,False
235991,2013-05-13,30,DAIRY,102.0,0,Guayaquil,Guayas,C,3,663.0,94.76,,,,,,2013,5,13,0,False
870262,2014-05-05,27,LADIESWEAR,0.0,0,Daule,Guayas,D,1,1205.0,99.74,,,,,,2014,5,5,0,False
1318683,2015-01-13,1,BEVERAGES,1295.0,0,Quito,Pichincha,D,13,1877.0,45.92,,,,,,2015,1,13,1,False
1711890,2015-08-21,41,HOME AND KITCHEN I,7.0,0,Machala,El Oro,D,4,1018.0,40.45,,,,,,2015,8,21,4,False
1264927,2014-12-12,50,BOOKS,0.0,0,Ambato,Tungurahua,A,14,2944.0,57.81,,,,,,2014,12,12,4,False
2946250,2017-07-16,26,EGGS,65.0,0,Guayaquil,Guayas,D,10,645.0,46.53,,,,,,2017,7,16,6,True
2745047,2017-03-25,30,DAIRY,270.0,23,Guayaquil,Guayas,C,3,717.0,47.3,,,,,,2017,3,25,5,True
1380782,2015-02-16,50,PREPARED FOODS,65.0,0,Ambato,Tungurahua,A,14,2568.0,52.66,Holiday,National,Ecuador,Carnaval,False,2015,2,16,0,False
2119307,2016-04-07,23,HARDWARE,0.0,0,Ambato,Tungurahua,D,9,1000.0,37.3,,,,,,2016,4,7,3,False
1893502,2015-12-01,37,POULTRY,204.444,0,Cuenca,Azuay,D,2,1433.0,40.58,,,,,,2015,12,1,1,False
1345270,2015-01-27,54,PERSONAL CARE,131.0,0,El Carmen,Manabi,C,3,650.0,45.84,,,,,,2015,1,27,1,False
2972298,2017-07-30,7,LINGERIE,8.0,0,Quito,Pichincha,D,8,1485.0,49.72,,,,,,2017,7,30,6,True
2416419,2016-09-21,1,PLAYERS AND ELECTRONICS,11.0,0,Quito,Pichincha,D,13,1786.0,45.33,,,,,,2016,9,21,2,False
1246419,2014-12-02,31,DELI,283.434,0,Babahoyo,Los Rios,B,10,1474.0,66.99,,,,,,2014,12,2,1,False
288692,2013-06-12,1,DAIRY,472.0,0,Quito,Pichincha,D,13,1863.0,95.98,,,,,,2013,6,12,2,False
753155,2014-02-28,40,PREPARED FOODS,25.0,0,Machala,El Oro,C,3,1216.0,102.88,,,,,,2014,2,28,4,False
1649584,2015-07-17,43,GROCERY II,4.0,0,Esmeraldas,Esmeraldas,E,10,1266.0,50.88,,,,,,2015,7,17,4,False
2004889,2016-02-03,13,CLEANING,890.0,1,Latacunga,Cotopaxi,C,15,860.0,32.29,,,,,,2016,2,3,2,False
318451,2013-06-28,44,BABY CARE,0.0,0,Quito,Pichincha,A,5,3866.0,96.36,,,,,,2013,6,28,4,False
2382295,2016-09-01,51,PERSONAL CARE,282.0,1,Guayaquil,Guayas,A,17,1584.0,43.17,,,,,,2016,9,1,3,False
358186,2013-07-21,1,BOOKS,0.0,0,Quito,Pichincha,D,13,448.0,108.0,,,,,,2013,7,21,6,True
537340,2013-10-29,36,BABY CARE,0.0,0,Libertad,Guayas,E,10,906.0,98.29,,,,,,2013,10,29,1,False
2603539,2017-01-05,10,BOOKS,0.0,0,Quito,Pichincha,C,15,842.0,53.77,,,,,,2017,1,5,3,False
1626401,2015-07-04,42,PREPARED FOODS,0.0,0,Cuenca,Azuay,D,2,0.0,56.93,,,,,,2015,7,4,5,True
22638,2013-01-13,44,AUTOMOTIVE,26.0,0,Quito,Pichincha,A,5,4676.0,93.6,,,,,,2013,1,13,6,True
1949385,2016-01-02,6,DELI,465.663,0,Quito,Pichincha,D,13,0.0,37.13,,,,,,2016,1,2,5,True
1610471,2015-06-25,46,BREAD/BAKERY,674.366,0,Quito,Pichincha,A,14,2834.0,59.59,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,2015,6,25,3,False
1022822,2014-07-29,8,LAWN AND GARDEN,11.0,0,Quito,Pichincha,D,8,2563.0,104.91,,,,,,2014,7,29,1,False
1432770,2015-03-18,10,DELI,189.0,1,Quito,Pichincha,C,15,771.0,44.63,,,,,,2015,3,18,2,False
609689,2013-12-09,16,HARDWARE,0.0,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,925.0,97.1,,,,,,2013,12,9,0,False
2984696,2017-08-06,54,FROZEN FOODS,38.0,0,El Carmen,Manabi,C,3,1065.0,49.57,,,,,,2017,8,6,6,True
1275068,2014-12-18,35,HARDWARE,1.0,0,Playas,Guayas,C,3,682.0,54.18,,,,,,2014,12,18,3,False
1749672,2015-09-11,51,GROCERY I,4498.0,8,Guayaquil,Guayas,A,17,1822.0,44.75,,,,,,2015,9,11,4,False
2330551,2016-08-03,5,PERSONAL CARE,273.0,2,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1459.0,40.8,,,,,,2016,8,3,2,False
2402942,2016-09-13,31,HARDWARE,0.0,0,Babahoyo,Los Rios,B,10,1286.0,44.91,,,,,,2016,9,13,1,False
391127,2013-08-08,33,FROZEN FOODS,25.491001,0,Quevedo,Los Rios,C,3,1017.0,103.45,,,,,,2013,8,8,3,False
1659264,2015-07-23,15,MEATS,169.586,12,Ibarra,Imbabura,C,15,1357.0,48.11,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,2015,7,23,3,False
437247,2013-09-03,27,PRODUCE,0.0,0,Daule,Guayas,D,1,1046.0,108.67,,,,,,2013,9,3,1,False
1830589,2015-10-27,22,GROCERY II,4.0,0,Puyo,Pastaza,C,7,791.0,43.21,,,,,,2015,10,27,1,False
